,names,district,location,xaxis,yaxis,roomspace,orientation,numrooms,height,floors,owner,postdate,price,is_total,numbed,numdining,numbath,is_new,two_bathroom,decoration,is_subway_house,rent_period_month,deposit_1_pay_1,is_key,central_heating
1159,整租 · 三里屯SOHO 1室1厅 21000元,朝阳,三里屯,116.460502,39.938418,122,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,23,链家,10天前发布,21000,1.0,1,1,1,0,0,0,1,0,0,0,1
1160,整租 · 南苑北里一区 1室1厅 3300元,丰台,和义,116.40533300000001,39.816466,53,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,10天前发布,3300,1.0,1,1,1,0,0,0,1,0,0,1,1
1161,整租 · 世纪城+世纪金源国际公寓+交通便利+适合静态办公,海淀,世纪城,116.286376,39.959534999999995,147,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,13,链家,10天前发布,18000,1.0,1,1,1,0,0,1,0,0,0,1,1
1162,整租 · 福海小区 1室1厅 5000元,丰台,角门,116.398306,39.853568,75,东 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,14,链家,4天前发布,5000,1.0,1,1,1,1,0,0,1,0,0,1,0
1163,整租 ·  有钥匙随时可看 全南一居室，主卧客厅采光好,海淀,西山,116.23316899999999,39.949073,60,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,9天前发布,4800,1.0,1,1,1,0,0,0,0,0,0,1,0
1164,石榴园南里小区 1室1厅 4300元,丰台,刘家窑,116.423841,39.850638000000004,58,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,10,链家,9天前发布,4300,,1,1,1,0,0,0,1,0,0,1,1
1165,千鹤家园 1室1厅 7800元,朝阳,惠新西街,116.42604299999999,39.994023999999996,57,东 西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,25,链家,9天前发布,7800,,1,1,1,0,0,0,1,0,0,1,1
1166,整租 · 长兴公寓 1室1厅 4200元,大兴,黄村火车站,116.34904099999999,39.731851,67,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,26,链家,8天前发布,4200,1.0,1,1,1,0,0,0,1,0,0,1,1
1167,亦庄北岸 1室0厅 3300元,大兴,旧宫,116.47046499999999,39.803697,39,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",中楼层,12,链家,9天前发布,3300,,1,0,1,0,0,0,0,0,0,0,1
1168,整租 · 裕中西里 1室1厅 6500元,西城,马甸,116.39145,39.978742,52,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,20,链家,9天前发布,6500,1.0,1,1,1,0,0,0,1,0,0,1,1
1169,整租 · 新天地东北一居 楼层高 视野好,朝阳,常营,116.612889,39.923544,66,东北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,26,链家,9天前发布,5600,1.0,1,1,1,0,0,1,0,0,0,1,1
1170,古韵新居 1室0厅 3100元,通州,潞苑,116.681628,39.934532,49,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",中楼层,11,链家,9天前发布,3100,,1,0,1,0,0,0,0,0,0,1,1
1171,整租 ·    炫特嘉园三期，精装开间，随时入住,朝阳,石佛营,116.51306299999999,39.937121000000005,41,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,23,链家,9天前发布,5200,1.0,1,0,1,0,0,1,0,0,0,1,1
1172,万国城MOMA 1室1厅 9500元,东城,东直门,116.44485700000001,39.954789,59,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,27,链家,9天前发布,9500,,1,1,1,0,0,0,1,0,0,0,1
1173,整租 ·    郁花园二里低楼层正规一居室，拎包入住近地铁,大兴,郁花园,116.339906,39.781801,54,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,9天前发布,3300,1.0,1,1,1,0,0,0,1,0,0,1,1
1174,整租 · 东恒时代一期 1室0厅 7300元,朝阳,四惠,116.50116200000001,39.915382,61,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,32,链家,9天前发布,7300,1.0,1,0,1,0,0,1,1,0,0,1,1
1175,整租 · 彩电小区 1室1厅 7500元,海淀,公主坟,116.324724,39.916647999999995,51,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,23,链家,9天前发布,7500,1.0,1,1,1,0,0,1,1,0,0,0,1
1176,曙光里 1室1厅 6300元,朝阳,三元桥,116.457117,39.971046,41,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,18,链家,8天前发布,6300,,1,1,1,0,0,0,0,0,0,0,1
1177,百旺茉莉园 1室1厅 8300元,海淀,西北旺,116.25701399999998,40.054947999999996,88,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,9,链家,4天前发布,8300,,1,1,1,1,0,0,1,0,0,1,0
1178,龙泉花园 1室1厅 1600元,门头沟,城子,116.11697099999999,39.943729,103,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,7,链家,8天前发布,1600,,1,1,1,0,0,0,0,0,0,1,1
1179,整租 · 纯南向开间，家具家电齐全，拎包入住,通州,潞苑,116.681628,39.934532,50,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,11,链家,8天前发布,3100,1.0,1,1,1,0,0,1,0,0,0,1,1
1180,整租 ·   公主坟一居室 家具家电齐全 交通便利 诚心出租,海淀,公主坟,116.30998799999999,39.919965000000005,41,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,7,链家,8天前发布,5300,1.0,1,1,1,0,0,1,0,0,0,1,1
1181,整租 · 清润家园 1室1厅 4800元,海淀,清河,116.36060800000001,40.036507,46,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,8天前发布,4800,1.0,1,1,1,0,0,1,0,0,0,1,1
1182,整租 · 松榆西里 1室1厅 5400元,朝阳,潘家园,116.47068300000001,39.87738,55,东南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,19,链家,8天前发布,5400,1.0,1,1,1,0,0,0,1,0,0,1,1
1183,望都新地二期 1室1厅 3600元,昌平,北七家,116.42116399999999,40.119816,72,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,7天前发布,3600,,1,1,1,0,0,0,0,0,0,1,0
1184,整租 ·  北街家园八区优质开间家电齐全拎包入住,昌平,沙河,116.265774,40.170928,71,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",低楼层,18,链家,8天前发布,2500,1.0,1,0,1,0,0,1,0,0,0,1,1
1185,华贸城 1室0厅 5800元,朝阳,北苑,116.4388,40.054941,55,东 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,28,链家,4天前发布,5800,,1,0,1,1,0,0,1,0,0,1,0
1186,整租 ·   考拉社区，开间，带电梯，集中供暖,西城,菜户营,116.35309699999999,39.882435,32,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",中楼层,21,链家,8天前发布,3900,1.0,1,0,1,0,0,1,0,0,0,0,1
1187,奶牛厂宿舍一居 家具家电齐全 随时看房随时入住,朝阳,奥林匹克公园,116.36388000000001,40.030947999999995,43,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,4,链家,8天前发布,4500,,1,1,1,0,0,0,0,0,0,1,1
1188,和光里 1室1厅 4300元,丰台,五里店,116.268244,39.867319,55,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,10,链家,7天前发布,4300,,1,1,1,0,0,0,0,0,0,1,1
1189,整租 ·   安华桥 安华里社区 简装一居室 5500元/月,朝阳,安贞,116.41155400000001,39.971886,46,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,13,链家,7天前发布,5500,1.0,1,1,1,0,0,0,0,0,0,1,1
1190,翠福园 1室1厅 2000元,通州,北关,116.65954599999999,39.951388,62,东 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,8天前发布,2000,,1,1,1,0,0,0,0,0,0,1,1
1191,整租 · 瑞都国际北区 1室1厅 5300元,通州,九棵树(家乐福),116.662375,39.89499,79,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,24,链家,8天前发布,5300,1.0,1,1,1,0,0,1,1,0,0,1,1
1192,清河正规一居室，看房随时有钥匙，随时可住，诚心出租,朝阳,奥林匹克公园,116.36388000000001,40.030947999999995,42,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,4,链家,8天前发布,4200,,1,1,1,0,0,0,0,0,0,1,1
1193,碧桂园小区A区 1室1厅 2700元,房山,长阳,116.17041,39.767123,72,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,8天前发布,2700,,1,1,1,0,0,0,0,0,0,1,0
1194,整租 · 杨闸新村 1室1厅 6000元,朝阳,管庄,116.614985,39.917316,59,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,16,链家,8天前发布,6000,1.0,1,1,1,0,0,1,1,0,0,1,1
1195,门头沟月季园 1室1厅 2400元,门头沟,滨河西区,116.117019,39.933859999999996,48,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,8天前发布,2400,,1,1,1,0,0,0,0,0,0,0,1
1196,整租 · 力鸿花园 1室1厅 7200元,朝阳,国展,116.448277,39.962858000000004,52,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,24,链家,8天前发布,7200,1.0,1,1,1,0,0,1,0,0,0,1,1
1197,整租 · 裕龙四区 1室1厅 3200元,顺义,顺义城,116.678491,40.127539,51,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,8天前发布,3200,1.0,1,1,1,0,0,0,0,0,0,1,1
1198,整租 · 北亚花园 1室1厅 3200元,昌平,北七家,116.42841100000001,40.135622999999995,65,东 西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,8天前发布,3200,1.0,1,1,1,0,0,0,0,0,0,1,1
1199,华龙小区 1室1厅 2500元,通州,潞苑,116.695201,39.934643,53,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,8天前发布,2500,,1,1,1,0,0,0,0,0,0,1,1
1200,整租 · 嘉业大厦 1室1厅 5600元,丰台,刘家窑,116.434145,39.863841,58,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,11,链家,8天前发布,5600,1.0,1,1,1,0,0,0,1,0,0,1,1
1201,运河湾 1室1厅 4400元,通州,武夷花园,116.70323400000001,39.911017,57,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,11,链家,8天前发布,4400,,1,1,1,0,0,0,1,0,0,1,1
1202,建欣苑一里 1室1厅 4500元,丰台,大红门,116.40456100000002,39.848711,61,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,7,链家,8天前发布,4500,,1,1,1,0,0,0,1,0,0,1,0
1203,展览路 1室1厅 6600元,西城,阜成门,116.35133700000002,39.931197,53,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,16,链家,7天前发布,6600,,1,1,1,0,0,0,1,0,0,0,1
1204,整租 ·   西山公馆 西向一居室 低楼层 诚意出租,海淀,西北旺,116.29970800000001,40.050845,69,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,4天前发布,8700,1.0,1,1,1,1,0,1,0,0,0,1,1
1205,整租 · 潘家园东里 1室1厅 5000元,朝阳,潘家园,116.462185,39.884984,62,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,18,链家,7天前发布,5000,1.0,1,1,1,0,0,1,1,0,0,1,1
1206,整租 ·   豪柏国际公寓  西三环 紫竹桥 精装 家具家电齐全,海淀,紫竹桥,116.31794,39.945339000000004,68,东北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,22,链家,7天前发布,7500,1.0,1,1,1,0,0,1,1,0,0,1,1
1207,日新家园 1室1厅 5500元,丰台,赵公口,116.431706,39.845698,62,南 西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,14,链家,7天前发布,5500,,1,1,1,0,0,0,1,0,0,1,1
1208,小后仓 1室1厅 5500元,西城,官园,116.368372,39.943265000000004,41,东南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,5,链家,7天前发布,5500,,1,1,1,0,0,0,1,0,0,1,1
1209,整租 ·   婚房一居  精装修 中层视野佳  采光好 落地阳台,朝阳,大望路,116.480923,39.900942,59,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,15,链家,7天前发布,8200,1.0,1,1,1,0,0,1,1,0,0,0,1
1210,整租 · 晓月苑四里55平一居室 看房方便 随时入住,丰台,卢沟桥,116.247075,39.840984999999996,56,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,24,链家,5天前发布,3300,1.0,1,1,1,1,0,0,0,0,0,1,0
1211,蓝星花园 1室1厅 4200元,顺义,后沙峪,116.56038899999999,40.094933000000005,60,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,11,链家,6天前发布,4200,,1,1,1,1,0,0,1,0,0,1,1
1212,整租 · 瑞都国际北区 1室1厅 4300元,通州,九棵树(家乐福),116.662375,39.89499,62,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,24,链家,1天前发布,4300,1.0,1,1,1,1,0,1,1,0,0,1,1
1213,帅府园 1室1厅 3300元,通州,新华大街,116.652626,39.909058,51,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,7天前发布,3300,,1,1,1,0,0,0,1,0,0,1,1
1214,整租 · 点击未来 1室1厅 6100元,朝阳,望京,116.47969499999999,39.993376,50,东南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,14,链家,7天前发布,6100,1.0,1,1,1,0,0,0,1,0,0,1,0
1215,整租 · 天通西苑二区 1室1厅 5300元,昌平,天通苑,116.415742,40.077796,62,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,10,链家,7天前发布,5300,1.0,1,1,1,0,0,0,1,0,0,1,1
1216,整租 ·   上东三角洲79.84平一居 南向 有钥匙 临将府公园798,朝阳,酒仙桥,116.51141899999999,39.981871999999996,80,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,16,链家,7天前发布,6800,1.0,1,1,1,0,0,1,0,0,0,1,1
1217,学知轩 1室1厅 7200元,海淀,学院路,116.359587,40.017920000000004,62,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,21,链家,7天前发布,7200,,1,1,1,0,0,0,0,0,0,1,0
1218,柏林爱乐二期 1室1厅 5000元,朝阳,常营,116.594801,39.928019,58,西 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,21,链家,7天前发布,5000,,1,1,1,0,0,0,1,0,0,1,1
1219,双槐里 1室1厅 5000元,西城,牛街,116.377179,39.887370000000004,44,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,7天前发布,5000,,1,1,1,0,0,0,1,0,0,1,1
1220,整租 ·    大望路 光辉里 婚房一居室 西南向,朝阳,CBD,116.483319,39.915337,43,南 西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,18,链家,7天前发布,7300,1.0,1,1,1,0,0,1,1,0,0,0,1
1221,整租 · 东亚首航国际 1室0厅 2600元,顺义,顺义其它,116.60523899999998,40.134877,38,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",低楼层,9,链家,7天前发布,2600,1.0,1,0,1,0,0,0,0,0,0,1,1
1222,久居雅园 1室1厅 3300元,通州,临河里,116.676119,39.875612,56,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,12,链家,6天前发布,3300,,1,1,1,1,0,0,0,0,0,1,1
1223,逸成东苑 1室1厅 6500元,海淀,学院路,116.35571999999999,40.01918,55,西南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,22,链家,6天前发布,6500,,1,1,1,1,0,0,0,0,0,1,1
1224,整租 · 慧忠北里 1室1厅 6100元,朝阳,亚运村,116.41362099999999,40.013277,66,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,24,链家,6天前发布,6100,1.0,1,1,1,1,0,0,1,0,0,0,1
1225,整租 ·   东恒时代西一居室出租，家电家具都齐全，可拎包住,朝阳,十里堡,116.50855800000001,39.918042,63,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,27,链家,1天前发布,6700,1.0,1,1,1,1,0,1,1,0,0,1,1
1226,整租 ·   西城区广安门车站西街一居室，朝南，集中供暖,西城,广安门,116.348101,39.887054,41,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,6天前发布,4300,1.0,1,1,1,1,0,0,0,0,0,1,1
1227,郁金香舍 1室1厅 4800元,亦庄开发区,亦庄,116.508046,39.799319,49,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,9,链家,6天前发布,4800,,1,1,1,1,0,0,1,0,0,1,1
1228,车站西街15号院 1室1厅 4500元,西城,广安门,116.34508400000001,39.884248,39,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,6天前发布,4500,,1,1,1,1,0,0,0,0,0,1,1
1229,会城门小区 1室1厅 5500元,海淀,军博,116.340116,39.908814,42,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,6天前发布,5500,,1,1,1,1,0,0,1,0,0,0,1
1230,整租 · 新北京中心 1室1厅 6800元,通州,北关,116.664666,39.924748,83,东南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,41,链家,6天前发布,6800,1.0,1,1,1,1,0,1,0,0,0,1,1
1231,整租 · 万年花城三期 1室1厅 6300元,丰台,玉泉营,116.32940500000001,39.846371000000005,67,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,20,链家,6天前发布,6300,1.0,1,1,1,1,0,1,1,0,0,0,1
1232,gogo新世代 1室0厅 4700元,丰台,方庄,116.42929299999999,39.872461,27,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,23,链家,今天发布,4700,,1,0,1,1,0,0,1,0,0,0,1
1233,霞光里30号院 1室1厅 5300元,朝阳,燕莎,116.46996100000001,39.965058,39,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,6天前发布,5300,,1,1,1,1,0,0,0,0,0,0,1
1234,整租 ·  石园西区精装一居室，看房方便，诚意出租,顺义,顺义城,116.66998799999999,40.116534,58,南 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,5,链家,6天前发布,3200,1.0,1,1,1,1,0,1,0,0,0,1,1
1235,整租 · 月季园 1室1厅 6300元,海淀,马甸,116.381497,39.97775,46,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,9,链家,6天前发布,6300,1.0,1,1,1,1,0,1,1,0,0,1,1
1236,整租 · 光熙家园三期 1室1厅 9500元,朝阳,西坝河,116.438901,39.970424,65,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,22,链家,5天前发布,9500,1.0,1,1,1,1,0,1,1,0,0,0,1
1237,鑫雅苑 1室1厅 7500元,海淀,皂君庙,116.34596,39.967364,67,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,20,链家,5天前发布,7500,,1,1,1,1,0,0,0,0,0,1,1
1238,整租 ·   随时入住，朝南，落地阳台，精装一居室，看房方便。,海淀,上地,116.325617,40.049465999999995,46,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",中楼层,12,链家,5天前发布,5000,1.0,1,0,1,1,0,1,0,0,0,1,0
1239,整租 · 顺源里 1室1厅 5500元,朝阳,三元桥,116.463494,39.955288,36,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,5天前发布,5500,1.0,1,1,1,1,0,1,1,0,0,0,1
1240,角门甲4号院 1室1厅 4500元,丰台,角门,116.39533999999999,39.855339,42,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,5天前发布,4500,,1,1,1,1,0,0,1,0,0,1,1
1241,整租 · 国美第一城3号院 1室1厅 6600元,朝阳,朝青,116.521774,39.94004,56,东 西 北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,27,链家,5天前发布,6600,1.0,1,1,1,1,0,1,0,0,0,1,1
1242,育新花园 1室1厅 5200元,海淀,西三旗,116.352299,40.062427,51,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,5天前发布,5200,,1,1,1,1,0,0,1,0,0,0,1
1243,久居雅园 1室0厅 3500元,通州,临河里,116.676119,39.875612,56,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",中楼层,12,链家,4天前发布,3500,,1,0,1,1,0,0,0,0,0,0,1
1244,东王庄 1室1厅 6500元,海淀,五道口,116.347007,40.004589,47,东,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",高楼层,6,链家,5天前发布,6500,,1,1,1,1,0,0,1,0,0,1,1
1245,门头沟月季园 1室1厅 2600元,门头沟,滨河西区,116.117019,39.933859999999996,46,南 西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,5天前发布,2600,,1,1,1,1,0,0,0,0,0,1,1
1246,天娇园 1室0厅 5300元,东城,东花市,116.445751,39.903760999999996,36,东 西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,11,链家,4天前发布,5300,,1,0,1,1,0,0,1,0,0,0,1
1247,整租 ·   双井 苹果北区59.16平开间 北向 提前预约随时看房,朝阳,双井,116.476546,39.905623999999996,59,北,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 0, 'bath': 1})",高楼层,21,链家,3天前发布,7800,1.0,1,0,1,1,0,1,1,0,0,0,1
1248,整租 · 后现代城C区 1室1厅 8500元 复式,朝阳,大望路,116.49414499999999,39.904158,88,西,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 2})",低楼层,18,链家,3天前发布,8500,1.0,1,1,2,1,1,1,1,0,0,1,1
1249,德胜里一区 1室1厅 6500元,西城,德胜门,116.38333200000001,39.962892,37,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,6,链家,5天前发布,6500,,1,1,1,1,0,0,1,0,0,1,1
1250,黑山东街 1室1厅 2600元,门头沟,大峪,116.104611,39.943676,39,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",低楼层,6,链家,4天前发布,2600,,1,1,1,1,0,0,0,0,0,0,1
1251,兴海园 1室1厅 3000元,大兴,瀛海,116.45781399999998,39.770511,62,南,"defaultdict(<class 'int'>, {'bed': 1, 'dining': 1, 'bath': 1})",中楼层,16,链家,5天前发布,3000,,1,1,1,1,0,0,1,0,0,1,1
